TPA,Horizontal,Vertical
18.0,5.39,1.51
18.0,5.43,1.48
18.0,5.45,1.45
18.0,5.5,1.41
18.0,5.21,1.77
18.0,4.9,2.09
18.0,4.87,2.11
18.0,4.86,2.12
18.0,6.41,1.77
18.0,4.41,2.3
18.0,4.43,2.31
18.0,4.45,2.3
18.0,4.47,2.3
18.0,4.5,2.29
18.0,4.53,2.29
18.0,4.56,2.3
18.0,4.59,2.29
18.0,4.61,2.29
18.0,4.63,2.28
18.0,4.66,2.28
18.0,4.67,2.27
18.0,4.69,2.26
18.0,4.7,2.24
18.0,4.73,2.23
18.0,4.74,2.22
18.0,4.75,2.21
18.0,4.77,2.19
18.0,4.8,2.18
18.0,4.81,2.17
18.0,4.83,2.15
18.0,4.84,2.14
18.0,5.52,1.37
18.0,5.57,1.33
18.0,5.6,1.29
18.0,5.64,1.26
18.0,7.1,0.02
18.0,7.16,-0.01
18.0,7.25,-0.07
18.0,7.31,-0.11
18.0,7.38,-0.14
18.0,7.45,-0.19
18.0,7.5,-0.22
18.0,7.58,-0.23
18.0,0.05,1.0
18.0,0.11,1.03
18.0,0.25,1.09
18.0,0.38,1.15
18.0,0.47,1.18
18.0,0.56,1.19
18.0,0.64,1.21
18.0,0.73,1.21
18.0,0.87,1.22
18.0,1.0,1.25
18.0,1.14,1.27
18.0,1.23,1.29
18.0,1.31,1.28
18.0,1.39,1.3
18.0,1.49,1.32
18.0,7.03,0.06
18.0,1.68,1.35
18.0,6.97,0.1
18.0,6.83,0.18
18.0,5.67,1.2
18.0,5.72,1.16
18.0,5.75,1.11
18.0,5.8,1.07
18.0,5.84,1.02
18.0,5.88,0.99
18.0,5.93,0.94
18.0,5.96,0.91
18.0,6.02,0.86
18.0,6.08,0.81
18.0,6.13,0.76
18.0,6.16,0.74
18.0,6.21,0.68
18.0,6.24,0.65
18.0,6.31,0.59
18.0,6.37,0.54
18.0,6.44,0.49
18.0,6.47,0.46
18.0,6.53,0.41
18.0,6.58,0.38
18.0,6.63,0.32
18.0,6.73,0.27
18.0,6.78,0.23
18.0,6.89,0.15
18.0,6.44,1.73
18.0,4.56,2.4
18.0,6.51,1.65
18.0,5.19,2.38
18.0,5.22,2.38
18.0,5.23,2.36
18.0,5.25,2.34
18.0,5.26,2.32
18.0,5.27,2.32
18.0,5.28,2.3
18.0,5.31,2.28
18.0,5.31,2.26
18.0,5.33,2.23
18.0,5.15,2.39
18.0,5.36,2.22
18.0,5.39,2.17
18.0,5.41,2.16
18.0,5.44,2.13
18.0,5.46,2.1
18.0,5.47,2.09
18.0,5.5,2.06
18.0,5.51,2.04
18.0,5.54,2.01
18.0,5.58,1.96
18.0,5.59,1.94
18.0,5.38,2.2
18.0,5.13,2.4
18.0,5.1,2.42
18.0,5.08,2.43
18.0,4.51,2.39
18.0,4.54,2.4
18.0,4.6,2.41
18.0,4.62,2.42
18.0,4.64,2.42
18.0,4.65,2.42
18.0,4.67,2.42
18.0,4.69,2.43
18.0,4.72,2.44
18.0,4.75,2.45
18.0,4.78,2.46
18.0,4.82,2.45
18.0,4.83,2.46
18.0,4.85,2.45
18.0,4.88,2.45
18.0,4.89,2.46
18.0,4.92,2.46
18.0,4.94,2.47
18.0,4.97,2.46
18.0,4.99,2.45
18.0,5.01,2.44
18.0,5.04,2.45
18.0,5.06,2.44
18.0,5.62,1.9
18.0,5.64,1.87
18.0,5.66,1.85
18.0,5.68,1.81
18.0,6.76,0.63
18.0,6.81,0.59
18.0,6.84,0.55
18.0,6.89,0.53
18.0,6.97,0.46
18.0,7.05,0.42
18.0,7.11,0.35
18.0,7.2,0.29
18.0,7.25,0.26
18.0,7.31,0.22
18.0,7.37,0.19
18.0,7.42,0.15
18.0,7.48,0.11
18.0,7.55,0.07
18.0,7.62,0.02
18.0,7.7,-0.02
18.0,7.78,-0.08
18.0,7.82,-0.11
18.0,7.89,-0.12
18.0,7.95,-0.12
18.0,8.02,-0.12
18.0,8.08,-0.12
18.0,4.38,2.31
18.0,6.69,0.68
18.0,4.49,2.39
18.0,6.63,0.73
18.0,6.53,0.82
18.0,5.73,1.77
18.0,5.75,1.73
18.0,5.77,1.71
18.0,5.79,1.66
18.0,5.84,1.63
18.0,5.88,1.59
18.0,5.9,1.55
18.0,5.93,1.5
18.0,5.96,1.46
18.0,5.99,1.44
18.0,6.02,1.39
18.0,6.05,1.35
18.0,6.08,1.31
18.0,6.12,1.26
18.0,6.16,1.22
18.0,6.21,1.17
18.0,6.24,1.13
18.0,6.26,1.11
18.0,6.31,1.06
18.0,6.37,0.99
18.0,6.41,0.96
18.0,6.44,0.91
18.0,6.49,0.87
18.0,6.57,0.77
18.0,6.48,1.69
18.0,4.46,2.38
18.0,4.37,2.33
18.0,7.6,0.45
18.0,7.63,0.42
18.0,7.68,0.38
18.0,7.75,0.33
18.0,7.78,0.3
18.0,7.84,0.25
18.0,7.86,0.23
18.0,7.87,0.2
18.0,7.93,0.21
18.0,0.03,1.01
18.0,7.55,0.48
18.0,0.18,1.07
18.0,0.4,1.13
18.0,0.48,1.16
18.0,0.55,1.16
18.0,0.63,1.17
18.0,0.73,1.18
18.0,0.83,1.19
18.0,0.91,1.2
18.0,1.02,1.22
18.0,1.12,1.22
18.0,1.2,1.23
18.0,0.29,1.11
18.0,7.52,0.51
18.0,7.47,0.56
18.0,7.42,0.59
18.0,6.52,1.61
18.0,6.57,1.56
18.0,6.6,1.52
18.0,6.64,1.47
18.0,6.66,1.43
18.0,6.69,1.37
18.0,6.73,1.33
18.0,6.76,1.3
18.0,6.79,1.27
18.0,6.82,1.22
18.0,6.86,1.17
18.0,6.91,1.13
18.0,6.96,1.07
18.0,7.0,1.03
18.0,7.03,1.0
18.0,7.07,0.94
18.0,7.1,0.9
18.0,7.15,0.86
18.0,7.19,0.82
18.0,7.23,0.77
18.0,7.27,0.73
18.0,7.32,0.7
18.0,7.37,0.65
18.0,1.28,1.26
18.0,1.39,1.26
18.0,1.48,1.28
18.0,1.53,1.29
18.0,3.43,1.89
18.0,3.44,1.89
18.0,3.51,1.93
18.0,3.56,1.94
18.0,3.61,1.95
18.0,3.67,1.98
18.0,3.71,2.0
18.0,3.75,2.03
18.0,3.8,2.06
18.0,3.84,2.08
18.0,3.88,2.09
18.0,3.94,2.12
18.0,3.97,2.15
18.0,4.03,2.17
18.0,4.06,2.19
18.0,4.11,2.21
18.0,4.15,2.23
18.0,4.18,2.25
18.0,4.21,2.26
18.0,4.26,2.28
18.0,4.29,2.29
18.0,4.3,2.31
18.0,4.33,2.32
18.0,3.37,1.85
18.0,4.42,2.36
18.0,3.3,1.83
18.0,3.17,1.79
18.0,1.59,1.3
18.0,1.7,1.32
18.0,1.75,1.34
18.0,1.82,1.35
18.0,1.91,1.38
18.0,2.02,1.4
18.0,2.08,1.43
18.0,2.17,1.45
18.0,2.21,1.47
18.0,2.27,1.49
18.0,2.34,1.5
18.0,2.42,1.52
18.0,2.51,1.54
18.0,2.56,1.56
18.0,2.62,1.59
18.0,2.69,1.6
18.0,2.75,1.64
18.0,2.82,1.66
18.0,2.89,1.68
18.0,2.97,1.7
18.0,3.02,1.71
18.0,3.07,1.74
18.0,3.13,1.77
18.0,3.25,1.8
18.0,4.36,2.3
18.0,6.89,1.75
18.0,4.32,2.3
18.0,5.28,1.32
18.0,5.32,1.29
18.0,5.34,1.26
18.0,5.38,1.22
18.0,5.41,1.19
18.0,5.46,1.14
18.0,5.49,1.1
18.0,5.53,1.06
18.0,5.58,1.02
18.0,5.61,0.99
18.0,5.24,1.36
18.0,5.65,0.94
18.0,5.75,0.85
18.0,5.77,0.83
18.0,5.82,0.78
18.0,5.86,0.75
18.0,5.92,0.69
18.0,5.96,0.65
18.0,6.01,0.6
18.0,6.09,0.54
18.0,6.13,0.5
18.0,6.18,0.46
18.0,5.7,0.89
18.0,5.2,1.4
18.0,5.17,1.44
18.0,5.15,1.48
18.0,4.63,2.02
18.0,4.63,2.02
18.0,4.66,2.0
18.0,4.67,1.99
18.0,4.7,1.96
18.0,4.73,1.93
18.0,4.74,1.91
18.0,4.76,1.9
18.0,4.78,1.87
18.0,4.81,1.85
18.0,4.84,1.83
18.0,4.86,1.81
18.0,4.87,1.79
18.0,4.89,1.76
18.0,4.92,1.73
18.0,4.94,1.71
18.0,4.96,1.69
18.0,5.0,1.66
18.0,5.02,1.63
18.0,5.06,1.58
18.0,5.06,1.57
18.0,5.1,1.53
18.0,5.12,1.51
18.0,6.23,0.41
18.0,6.29,0.37
18.0,6.35,0.32
18.0,6.4,0.28
18.0,1.18,1.29
18.0,1.24,1.31
18.0,1.42,1.35
18.0,1.52,1.36
18.0,1.62,1.37
18.0,1.71,1.4
18.0,1.78,1.43
18.0,1.92,1.45
18.0,1.98,1.48
18.0,2.06,1.51
18.0,2.17,1.53
18.0,2.25,1.55
18.0,2.37,1.59
18.0,2.44,1.6
18.0,2.54,1.62
18.0,2.61,1.64
18.0,2.72,1.69
18.0,2.8,1.72
18.0,2.91,1.75
18.0,3.0,1.79
18.0,3.07,1.81
18.0,3.15,1.85
18.0,3.22,1.87
18.0,1.06,1.28
18.0,4.61,2.04
18.0,0.95,1.27
18.0,0.75,1.24
18.0,6.45,0.25
18.0,6.53,0.17
18.0,6.59,0.14
18.0,6.66,0.1
18.0,6.72,0.05
18.0,6.8,0.01
18.0,6.86,-0.04
18.0,6.91,-0.07
18.0,6.97,-0.12
18.0,7.02,-0.15
18.0,7.11,-0.19
18.0,7.2,-0.25
18.0,7.27,-0.3
18.0,7.35,-0.34
18.0,7.42,-0.39
18.0,7.48,-0.4
18.0,7.56,-0.4
18.0,0.08,1.01
18.0,0.18,1.08
18.0,0.28,1.13
18.0,0.45,1.18
18.0,0.54,1.2
18.0,0.63,1.23
18.0,0.85,1.25
18.0,3.3,1.9
18.0,4.58,2.06
18.0,4.55,2.09
18.0,1.91,1.38
18.0,1.96,1.39
18.0,2.01,1.4
18.0,2.06,1.42
18.0,2.13,1.43
18.0,2.19,1.45
18.0,2.24,1.47
18.0,2.31,1.49
18.0,2.37,1.5
18.0,2.4,1.52
18.0,1.82,1.35
18.0,2.47,1.54
18.0,2.55,1.56
18.0,2.62,1.57
18.0,2.68,1.59
18.0,2.72,1.62
18.0,2.79,1.64
18.0,4.34,2.3
18.0,2.87,1.67
18.0,2.92,1.69
18.0,2.97,1.7
18.0,3.02,1.73
18.0,2.51,1.55
18.0,1.78,1.35
18.0,1.69,1.32
18.0,1.64,1.3
18.0,0.01,1.0
18.0,0.02,1.01
18.0,0.05,1.02
18.0,0.14,1.06
18.0,0.28,1.11
18.0,0.34,1.12
18.0,0.4,1.13
18.0,0.49,1.15
18.0,0.56,1.15
18.0,0.64,1.17
18.0,0.73,1.17
18.0,0.81,1.19
18.0,0.9,1.19
18.0,0.98,1.2
18.0,1.04,1.21
18.0,1.09,1.21
18.0,1.17,1.22
18.0,1.26,1.24
18.0,1.32,1.25
18.0,1.38,1.25
18.0,1.47,1.27
18.0,1.52,1.28
18.0,1.57,1.29
18.0,3.06,1.74
18.0,3.09,1.75
18.0,3.13,1.76
18.0,3.17,1.77
18.0,4.08,2.17
18.0,4.1,2.18
18.0,4.13,2.18
18.0,4.15,2.19
18.0,4.18,2.19
18.0,4.2,2.19
18.0,4.22,2.2
18.0,4.25,2.2
18.0,4.28,2.2
18.0,4.3,2.2
18.0,4.32,2.21
18.0,4.35,2.21
18.0,4.35,2.19
18.0,4.36,2.18
18.0,4.36,2.16
18.0,4.38,2.15
18.0,4.4,2.14
18.0,4.42,2.13
18.0,4.44,2.13
18.0,4.46,2.12
18.0,4.48,2.11
18.0,4.5,2.1
18.0,4.53,2.1
18.0,4.05,2.16
18.0,4.57,2.07
18.0,4.01,2.15
18.0,3.96,2.13
18.0,3.2,1.79
18.0,3.24,1.81
18.0,3.3,1.83
18.0,3.34,1.85
18.0,3.36,1.86
18.0,3.41,1.88
18.0,3.45,1.9
18.0,3.49,1.92
18.0,3.51,1.93
18.0,3.54,1.96
18.0,3.59,1.97
18.0,3.62,1.99
18.0,3.66,2.0
18.0,3.7,2.03
18.0,3.71,2.04
18.0,3.74,2.04
18.0,3.77,2.05
18.0,3.8,2.07
18.0,3.82,2.08
18.0,3.86,2.09
18.0,3.88,2.11
18.0,3.91,2.11
18.0,3.94,2.12
18.0,3.98,2.15
18.0,3.37,1.93
18.0,2.84,1.66
18.0,3.53,2.0
18.0,0.36,1.14
18.0,0.46,1.15
18.0,0.54,1.15
18.0,0.63,1.18
18.0,0.7,1.18
18.0,0.76,1.18
18.0,0.86,1.19
18.0,0.96,1.2
18.0,1.01,1.21
18.0,1.09,1.22
18.0,0.28,1.11
18.0,1.15,1.23
18.0,1.31,1.26
18.0,1.39,1.27
18.0,1.46,1.28
18.0,1.52,1.3
18.0,1.6,1.32
18.0,1.65,1.32
18.0,1.75,1.35
18.0,1.84,1.37
18.0,1.91,1.39
18.0,1.97,1.4
18.0,1.22,1.24
18.0,0.21,1.07
18.0,0.1,1.01
18.0,0.02,0.99
18.0,7.4,1.07
18.0,7.46,1.02
18.0,7.49,0.98
18.0,7.53,0.92
18.0,7.56,0.88
18.0,7.6,0.86
18.0,7.63,0.83
18.0,7.66,0.79
18.0,7.72,0.74
18.0,7.74,0.7
18.0,7.79,0.67
18.0,7.82,0.63
18.0,7.86,0.61
18.0,7.92,0.55
18.0,7.95,0.52
18.0,7.97,0.51
18.0,8.01,0.47
18.0,8.06,0.43
18.0,8.08,0.42
18.0,8.14,0.36
18.0,8.19,0.34
18.0,8.23,0.32
18.0,8.28,0.32
18.0,2.01,1.41
18.0,2.08,1.43
18.0,2.13,1.43
18.0,2.2,1.46
18.0,3.64,2.03
18.0,3.67,2.05
18.0,3.7,2.08
18.0,3.75,2.09
18.0,3.79,2.11
18.0,3.83,2.14
18.0,3.87,2.15
18.0,3.89,2.16
18.0,3.93,2.19
18.0,3.96,2.2
18.0,3.97,2.2
18.0,4.01,2.21
18.0,4.03,2.23
18.0,4.06,2.23
18.0,4.1,2.25
18.0,4.14,2.26
18.0,4.17,2.27
18.0,4.2,2.28
18.0,4.23,2.29
18.0,4.25,2.3
18.0,4.27,2.3
18.0,4.29,2.29
18.0,3.45,1.96
18.0,3.55,2.0
18.0,7.36,1.12
18.0,3.51,1.99
18.0,3.45,1.94
18.0,2.27,1.49
18.0,2.32,1.51
18.0,2.36,1.53
18.0,2.46,1.55
18.0,2.52,1.57
18.0,2.59,1.6
18.0,2.63,1.61
18.0,2.67,1.62
18.0,2.74,1.64
18.0,2.79,1.66
18.0,2.84,1.69
18.0,2.89,1.71
18.0,2.94,1.73
18.0,3.01,1.76
18.0,3.05,1.77
18.0,3.1,1.79
18.0,3.13,1.81
18.0,3.18,1.82
18.0,3.22,1.85
18.0,3.29,1.88
18.0,3.33,1.88
18.0,3.37,1.9
18.0,3.42,1.92
18.0,3.48,1.97
18.0,7.33,1.17
18.0,3.61,2.02
18.0,7.26,1.26
18.0,5.15,2.76
18.0,5.2,2.79
18.0,5.24,2.79
18.0,5.28,2.81
18.0,5.32,2.83
18.0,5.36,2.85
18.0,5.37,2.88
18.0,5.42,2.87
18.0,5.45,2.88
18.0,5.48,2.89
18.0,5.52,2.89
18.0,5.57,2.92
18.0,5.61,2.91
18.0,5.63,2.93
18.0,5.66,2.93
18.0,5.7,2.94
18.0,5.72,2.93
18.0,5.75,2.93
18.0,5.77,2.93
18.0,5.78,2.93
18.0,5.82,2.93
18.0,5.85,2.92
18.0,5.87,2.92
18.0,5.11,2.73
18.0,5.9,2.91
18.0,5.05,2.72
18.0,4.99,2.69
18.0,3.59,2.02
18.0,7.29,1.22
18.0,3.69,2.04
18.0,3.76,2.09
18.0,3.83,2.13
18.0,3.91,2.18
18.0,3.98,2.21
18.0,4.03,2.21
18.0,4.11,2.25
18.0,4.17,2.28
18.0,4.22,2.32
18.0,4.29,2.35
18.0,4.36,2.37
18.0,4.45,2.43
18.0,4.52,2.46
18.0,4.59,2.49
18.0,4.63,2.52
18.0,4.69,2.54
18.0,4.73,2.58
18.0,4.79,2.59
18.0,4.83,2.62
18.0,4.88,2.65
18.0,4.93,2.68
18.0,5.03,2.7
18.0,5.92,2.9
18.0,4.43,2.4
18.0,5.97,2.88
18.0,6.58,2.24
18.0,6.61,2.19
18.0,6.63,2.17
18.0,6.66,2.13
18.0,6.68,2.11
18.0,6.69,2.05
18.0,6.71,2.02
18.0,6.75,1.96
18.0,6.8,1.9
18.0,6.8,1.87
18.0,6.57,2.27
18.0,6.82,1.83
18.0,6.94,1.71
18.0,6.99,1.61
18.0,7.03,1.55
18.0,7.05,1.51
18.0,7.08,1.48
18.0,7.13,1.43
18.0,7.16,1.39
18.0,7.24,1.3
18.0,5.96,2.88
18.0,7.19,1.36
18.0,6.86,1.8
18.0,6.53,2.31
18.0,6.97,1.67
18.0,6.48,2.39
18.0,6.03,2.86
18.0,6.04,2.84
18.0,6.52,2.35
18.0,5.99,2.88
18.0,6.06,2.83
18.0,6.08,2.82
18.0,6.1,2.81
18.0,6.12,2.76
18.0,6.17,2.75
18.0,6.19,2.74
18.0,6.22,2.72
18.0,6.23,2.7
18.0,6.11,2.78
18.0,6.26,2.68
18.0,6.42,2.47
18.0,6.4,2.5
18.0,6.37,2.53
18.0,6.33,2.59
18.0,6.35,2.57
18.0,6.3,2.64
18.0,6.46,2.41
18.0,6.28,2.66
18.0,6.32,2.61
18.0,6.44,2.44
20.0,5.11,1.12
20.0,4.68,1.61
20.0,4.8,1.48
20.0,4.7,1.59
20.0,4.73,1.56
20.0,4.75,1.55
20.0,4.78,1.51
20.0,4.93,1.33
20.0,4.87,1.39
20.0,4.9,1.37
20.0,5.07,1.16
20.0,4.95,1.31
20.0,4.97,1.27
20.0,4.65,1.66
20.0,5.01,1.23
20.0,5.03,1.2
20.0,4.84,1.43
20.0,4.62,1.69
20.0,4.42,1.9
20.0,4.58,1.73
20.0,4.22,2.03
20.0,4.24,2.02
20.0,4.26,2.01
20.0,5.13,1.08
20.0,4.28,2.0
20.0,4.31,1.99
20.0,4.33,1.98
20.0,4.35,1.96
20.0,4.38,1.94
20.0,4.4,1.92
20.0,4.44,1.88
20.0,4.46,1.87
20.0,4.48,1.85
20.0,4.51,1.82
20.0,4.53,1.79
20.0,4.55,1.77
20.0,4.56,1.76
20.0,4.6,1.71
20.0,5.18,1.04
20.0,6.03,0.21
20.0,5.23,0.97
20.0,6.11,0.15
20.0,6.15,0.11
20.0,6.19,0.09
20.0,6.23,0.06
20.0,6.27,0.03
20.0,6.3,0.01
20.0,6.34,-0.02
20.0,6.37,-0.05
20.0,6.41,-0.07
20.0,6.46,-0.06
20.0,6.48,-0.03
20.0,0.09,1.01
20.0,0.19,1.06
20.0,0.31,1.1
20.0,0.47,1.12
20.0,4.2,2.05
20.0,0.4,1.12
20.0,6.07,0.17
20.0,5.99,0.24
20.0,5.94,0.27
20.0,5.9,0.31
20.0,5.26,0.94
20.0,5.29,0.89
20.0,5.32,0.86
20.0,5.37,0.81
20.0,5.39,0.78
20.0,5.42,0.76
20.0,5.46,0.72
20.0,5.5,0.69
20.0,5.19,1.02
20.0,5.54,0.65
20.0,5.6,0.58
20.0,5.63,0.54
20.0,5.68,0.49
20.0,5.72,0.46
20.0,5.77,0.42
20.0,5.79,0.4
20.0,5.82,0.38
20.0,5.85,0.35
20.0,5.57,0.61
20.0,4.18,2.06
20.0,2.09,1.54
20.0,4.13,2.09
20.0,1.31,1.3
20.0,1.38,1.33
20.0,1.45,1.34
20.0,1.51,1.35
20.0,1.61,1.39
20.0,1.68,1.41
20.0,1.75,1.43
20.0,1.81,1.45
20.0,1.87,1.47
20.0,1.93,1.48
20.0,2.01,1.51
20.0,2.16,1.58
20.0,2.22,1.6
20.0,2.28,1.63
20.0,2.34,1.65
20.0,2.39,1.66
20.0,2.45,1.68
20.0,1.2,1.26
20.0,2.53,1.71
20.0,1.12,1.24
20.0,0.94,1.19
20.0,7.52,0.38
20.0,0.57,1.14
20.0,7.58,0.35
20.0,7.6,0.33
20.0,7.65,0.3
20.0,7.67,0.29
20.0,7.71,0.29
20.0,0.06,1.01
20.0,0.19,1.04
20.0,0.26,1.05
20.0,0.35,1.06
20.0,0.46,1.08
20.0,0.51,1.09
20.0,0.62,1.12
20.0,0.7,1.15
20.0,0.8,1.17
20.0,0.88,1.17
20.0,1.01,1.21
20.0,2.59,1.74
20.0,2.64,1.76
20.0,2.68,1.78
20.0,3.65,2.12
20.0,3.69,2.13
20.0,3.72,2.13
20.0,3.75,2.13
20.0,3.78,2.14
20.0,3.8,2.14
20.0,3.84,2.14
20.0,3.87,2.14
20.0,3.9,2.14
20.0,3.92,2.14
20.0,3.95,2.14
20.0,3.98,2.14
20.0,4.01,2.13
20.0,4.04,2.12
20.0,4.06,2.12
20.0,4.08,2.11
20.0,4.1,2.11
20.0,3.62,2.11
20.0,3.58,2.1
20.0,3.55,2.11
20.0,3.53,2.09
20.0,2.74,1.8
20.0,2.79,1.82
20.0,2.84,1.84
20.0,2.89,1.86
20.0,2.94,1.89
20.0,2.98,1.9
20.0,3.02,1.91
20.0,3.06,1.92
20.0,4.16,2.08
20.0,3.11,1.94
20.0,3.2,1.97
20.0,3.25,1.99
20.0,3.29,2.01
20.0,3.34,2.04
20.0,3.38,2.05
20.0,3.41,2.06
20.0,3.44,2.07
20.0,3.47,2.08
20.0,3.15,1.95
20.0,0.65,1.15
20.0,5.67,2.03
20.0,0.85,1.16
20.0,5.77,1.93
20.0,5.8,1.91
20.0,5.83,1.89
20.0,5.85,1.87
20.0,5.87,1.84
20.0,5.89,1.81
20.0,5.92,1.79
20.0,5.93,1.78
20.0,5.96,1.74
20.0,5.99,1.71
20.0,6.02,1.68
20.0,6.06,1.64
20.0,6.08,1.61
20.0,6.11,1.58
20.0,6.15,1.54
20.0,6.18,1.51
20.0,6.21,1.48
20.0,5.75,1.96
20.0,6.24,1.46
20.0,5.72,1.99
20.0,5.66,2.05
20.0,5.3,2.29
20.0,5.33,2.28
20.0,5.35,2.27
20.0,5.35,2.25
20.0,5.38,2.24
20.0,5.39,2.23
20.0,5.41,2.22
20.0,5.43,2.22
20.0,5.46,2.2
20.0,5.48,2.18
20.0,5.51,2.17
20.0,5.53,2.15
20.0,5.55,2.14
20.0,5.58,2.12
20.0,5.6,2.1
20.0,5.61,2.09
20.0,5.64,2.07
20.0,5.69,2.02
20.0,6.28,1.42
20.0,6.31,1.38
20.0,6.34,1.34
20.0,7.35,0.49
20.0,7.43,0.45
20.0,7.47,0.41
20.0,7.54,0.37
20.0,7.59,0.34
20.0,7.63,0.32
20.0,7.68,0.29
20.0,7.74,0.25
20.0,7.81,0.21
20.0,7.84,0.19
20.0,7.9,0.16
20.0,7.96,0.12
20.0,8.01,0.1
20.0,8.09,0.06
20.0,8.14,0.03
20.0,8.16,0.02
20.0,8.24,0.01
20.0,7.32,0.52
20.0,7.27,0.56
20.0,7.22,0.6
20.0,7.18,0.63
20.0,6.39,1.3
20.0,6.43,1.27
20.0,6.47,1.22
20.0,6.51,1.18
20.0,6.53,1.16
20.0,6.57,1.12
20.0,6.61,1.07
20.0,6.66,1.03
20.0,5.28,2.29
20.0,6.71,0.99
20.0,6.78,0.93
20.0,6.83,0.89
20.0,6.88,0.84
20.0,6.93,0.8
20.0,6.97,0.76
20.0,7.01,0.74
20.0,7.06,0.71
20.0,7.14,0.66
20.0,6.75,0.97
20.0,0.74,1.15
20.0,5.25,2.31
20.0,5.19,2.3
20.0,2.58,1.45
20.0,2.65,1.47
20.0,2.73,1.48
20.0,2.8,1.5
20.0,2.85,1.52
20.0,2.89,1.54
20.0,2.97,1.56
20.0,3.03,1.58
20.0,3.09,1.6
20.0,3.18,1.63
20.0,3.24,1.64
20.0,3.29,1.67
20.0,3.34,1.69
20.0,3.4,1.72
20.0,3.45,1.73
20.0,3.5,1.75
20.0,3.55,1.77
20.0,2.5,1.43
20.0,3.6,1.78
20.0,2.43,1.41
20.0,2.29,1.37
20.0,0.97,1.16
20.0,1.01,1.16
20.0,1.11,1.17
20.0,1.21,1.19
20.0,1.29,1.2
20.0,1.37,1.21
20.0,1.44,1.22
20.0,1.53,1.23
20.0,1.61,1.24
20.0,1.67,1.25
20.0,1.75,1.27
20.0,1.83,1.28
20.0,1.92,1.3
20.0,2.02,1.32
20.0,2.09,1.34
20.0,2.13,1.35
20.0,2.22,1.36
20.0,2.35,1.39
20.0,3.66,1.81
20.0,3.74,1.85
20.0,3.78,1.86
20.0,4.69,2.23
20.0,4.72,2.24
20.0,4.75,2.25
20.0,4.78,2.26
20.0,4.81,2.27
20.0,4.83,2.28
20.0,4.87,2.29
20.0,4.9,2.29
20.0,4.94,2.3
20.0,4.97,2.29
20.0,5.0,2.29
20.0,5.02,2.29
20.0,5.05,2.31
20.0,5.07,2.32
20.0,5.1,2.32
20.0,5.13,2.31
20.0,5.16,2.3
20.0,4.65,2.23
20.0,4.62,2.22
20.0,4.59,2.2
20.0,4.55,2.19
20.0,3.81,1.87
20.0,3.86,1.89
20.0,3.9,1.92
20.0,3.95,1.94
20.0,4.0,1.96
20.0,4.04,1.98
20.0,4.08,1.99
20.0,4.13,2.02
20.0,5.22,2.31
20.0,4.17,2.03
20.0,4.25,2.06
20.0,4.3,2.09
20.0,4.33,2.1
20.0,4.37,2.11
20.0,4.39,2.12
20.0,4.44,2.14
20.0,4.47,2.15
20.0,4.51,2.17
20.0,4.21,2.05
20.0,7.46,0.44
20.0,7.48,0.41
20.0,7.37,0.5
20.0,5.65,2.28
20.0,5.68,2.28
20.0,5.69,2.25
20.0,5.73,2.22
20.0,5.74,2.21
20.0,5.76,2.2
20.0,5.77,2.18
20.0,5.79,2.16
20.0,5.82,2.13
20.0,5.84,2.1
20.0,5.85,2.09
20.0,5.89,2.05
20.0,5.91,2.03
20.0,5.92,2.01
20.0,5.94,1.98
20.0,5.96,1.96
20.0,5.99,1.93
20.0,5.61,2.29
20.0,5.99,1.91
20.0,5.6,2.32
20.0,5.57,2.35
20.0,5.2,2.44
20.0,5.22,2.44
20.0,5.25,2.45
20.0,5.28,2.45
20.0,5.31,2.45
20.0,5.33,2.45
20.0,5.35,2.44
20.0,5.37,2.45
20.0,5.39,2.43
20.0,5.41,2.43
20.0,5.43,2.42
20.0,5.46,2.4
20.0,5.47,2.4
20.0,5.49,2.39
20.0,5.52,2.37
20.0,5.55,2.36
20.0,5.56,2.35
20.0,5.59,2.33
20.0,6.01,1.89
20.0,6.05,1.85
20.0,6.09,1.82
20.0,6.83,0.98
20.0,6.87,0.96
20.0,6.9,0.91
20.0,6.94,0.88
20.0,6.99,0.82
20.0,7.05,0.77
20.0,7.13,0.74
20.0,7.16,0.69
20.0,7.22,0.67
20.0,7.27,0.62
20.0,7.3,0.58
20.0,7.36,0.56
20.0,7.4,0.52
20.0,7.46,0.49
20.0,7.5,0.46
20.0,7.54,0.43
20.0,7.58,0.39
20.0,6.79,1.01
20.0,6.77,1.05
20.0,6.72,1.09
20.0,6.7,1.11
20.0,6.13,1.77
20.0,6.16,1.73
20.0,6.18,1.69
20.0,6.21,1.66
20.0,6.25,1.63
20.0,6.25,1.6
20.0,6.29,1.57
20.0,6.31,1.54
20.0,5.17,2.44
20.0,6.33,1.51
20.0,6.41,1.43
20.0,6.45,1.38
20.0,6.47,1.35
20.0,6.5,1.33
20.0,6.54,1.28
20.0,6.58,1.24
20.0,6.61,1.2
20.0,6.66,1.15
20.0,6.37,1.48
20.0,7.66,0.35
20.0,5.14,2.43
20.0,5.08,2.42
20.0,1.85,1.33
20.0,1.95,1.36
20.0,2.05,1.38
20.0,2.12,1.4
20.0,2.19,1.42
20.0,2.27,1.44
20.0,2.37,1.46
20.0,2.44,1.47
20.0,2.51,1.49
20.0,2.59,1.51
